Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
12,2015-10-04,1.48,10800.6,6511.05,101.39,0.0,4188.16,4188.16,0.0,0.0,organic,2015,Houston
24,2015-07-12,1.17,11741.87,11397.65,277.55,0.0,66.67,66.67,0.0,0.0,organic,2015,Houston
25,2015-07-05,1.17,12717.2,11733.69,353.51,0.0,630.0,630.0,0.0,0.0,organic,2015,Houston
35,2015-04-26,1.26,12066.11,10739.01,480.43,0.0,846.67,846.67,0.0,0.0,organic,2015,Houston
38,2015-04-05,1.25,11676.65,10220.11,469.87,0.0,986.67,986.67,0.0,0.0,organic,2015,Houston
42,2015-03-08,1.31,9212.46,7483.56,622.23,0.0,1106.67,1106.67,0.0,0.0,organic,2015,Houston
0,2015-12-27,1.49,1726.25,207.04,1052.49,0.0,466.72,394.95,71.77,0.0,organic,2015,Indianapolis
27,2015-06-21,1.8,1591.6,74.67,1040.59,0.0,476.34,326.87,149.47,0.0,organic,2015,Indianapolis
32,2015-05-17,1.19,2363.41,111.73,870.72,0.0,1380.96,258.1,1122.86,0.0,organic,2015,Indianapolis
42,2015-03-08,1.69,2205.12,70.33,949.01,0.0,1185.78,1026.67,159.11,0.0,organic,2015,Indianapolis
0,2015-12-27,1.82,1754.98,1154.87,45.01,28.43,526.67,526.67,0.0,0.0,organic,2015,Jacksonville
23,2015-07-19,1.63,3597.52,1209.37,23.85,34.07,2330.23,2330.23,0.0,0.0,organic,2015,Jacksonville
32,2015-05-17,1.75,2470.94,1550.76,186.61,248.41,485.16,485.16,0.0,0.0,organic,2015,Jacksonville
39,2015-03-29,1.76,2214.84,1346.48,65.78,17.06,785.52,777.4,8.12,0.0,organic,2015,Jacksonville
32,2015-05-17,1.35,12470.02,6463.13,4621.31,0.0,1385.58,330.0,1055.58,0.0,organic,2015,LasVegas
50,2015-01-11,1.54,6144.55,4027.3,2083.92,0.0,33.33,33.33,0.0,0.0,organic,2015,LasVegas
14,2015-09-20,1.57,43450.79,20900.82,18316.88,0.0,4233.09,4216.42,16.67,0.0,organic,2015,LosAngeles
19,2015-08-16,1.55,39542.9,15077.03,13358.18,0.0,11107.69,11107.69,0.0,0.0,organic,2015,LosAngeles
49,2015-01-18,1.29,43649.12,33738.87,1368.91,0.0,8541.34,8541.34,0.0,0.0,organic,2015,LosAngeles
9,2015-10-25,1.64,1779.45,69.06,1631.97,0.0,78.42,0.0,78.42,0.0,organic,2015,Louisville
11,2015-10-11,1.65,1243.4,11.54,988.31,0.0,243.55,0.0,243.55,0.0,organic,2015,Louisville
14,2015-09-20,1.65,1974.52,40.99,1268.23,0.0,665.3,423.33,241.97,0.0,organic,2015,Louisville
31,2015-05-24,1.51,2285.46,3.69,1340.14,0.0,941.63,438.45,503.18,0.0,organic,2015,Louisville
32,2015-05-17,1.44,2132.11,2.46,1335.83,0.0,793.82,458.25,335.57,0.0,organic,2015,Louisville
43,2015-03-01,1.65,1510.75,0.0,1077.97,0.0,432.78,213.33,219.45,0.0,organic,2015,Louisville
15,2015-09-13,1.43,1005.8,10.92,5.28,0.0,989.6,989.6,0.0,0.0,organic,2015,MiamiFtLauderdale
17,2015-08-30,1.47,1358.02,6.31,11.79,0.0,1339.92,1339.92,0.0,0.0,organic,2015,MiamiFtLauderdale
28,2015-06-14,1.81,2017.29,1278.78,13.6,0.0,724.91,724.91,0.0,0.0,organic,2015,MiamiFtLauderdale
33,2015-05-10,1.77,2184.05,1393.71,8.68,0.0,781.66,759.62,22.04,0.0,organic,2015,MiamiFtLauderdale
37,2015-04-12,1.81,1877.52,1456.1,35.22,0.0,386.2,386.2,0.0,0.0,organic,2015,MiamiFtLauderdale
44,2015-02-22,1.92,1386.85,1140.99,19.2,0.0,226.66,223.33,3.33,0.0,organic,2015,MiamiFtLauderdale
46,2015-02-08,1.72,2118.66,945.33,0.0,0.0,1173.33,1173.33,0.0,0.0,organic,2015,MiamiFtLauderdale
49,2015-01-18,1.87,1459.37,1054.78,17.92,0.0,386.67,386.67,0.0,0.0,organic,2015,MiamiFtLauderdale
26,2015-06-28,1.62,67201.29,7894.13,35220.02,4380.25,19706.89,12921.08,6785.81,0.0,organic,2015,Midsouth
37,2015-04-12,1.53,76027.78,10623.07,38006.99,5014.1,22383.62,14962.2,7421.42,0.0,organic,2015,Midsouth
15,2015-09-13,1.53,6742.51,409.09,4994.22,0.0,1339.2,638.66,700.54,0.0,organic,2015,Nashville
16,2015-09-06,1.31,8225.49,355.57,5187.04,0.0,2682.88,986.04,1696.84,0.0,organic,2015,Nashville
41,2015-03-15,1.78,3199.37,230.06,2525.05,54.99,389.27,263.33,125.94,0.0,organic,2015,Nashville
42,2015-03-08,1.8,4231.32,213.26,2967.69,110.0,940.37,916.67,23.7,0.0,organic,2015,Nashville
10,2015-10-18,1.52,3148.46,366.69,93.2,0.0,2688.57,2688.57,0.0,0.0,organic,2015,NewOrleansMobile
27,2015-06-21,1.64,2778.44,569.5,218.94,0.0,1990.0,1990.0,0.0,0.0,organic,2015,NewOrleansMobile
50,2015-01-11,1.44,1492.44,233.3,15.81,0.0,1243.33,1243.33,0.0,0.0,organic,2015,NewOrleansMobile
17,2015-08-30,2.24,16541.9,2258.34,10984.36,844.54,2454.66,2063.66,391.0,0.0,organic,2015,NewYork
5,2015-11-22,1.63,55389.85,4842.73,14368.7,217.07,35961.35,28099.9,7861.45,0.0,organic,2015,Northeast
31,2015-05-24,1.97,63674.1,5569.19,18983.33,513.94,38607.64,38338.21,269.43,0.0,organic,2015,Northeast
42,2015-03-08,1.79,60655.7,3991.62,17082.17,38.58,39543.33,39361.95,181.38,0.0,organic,2015,Northeast
23,2015-07-19,1.96,8067.82,20.58,1104.69,0.0,6942.55,6942.55,0.0,0.0,organic,2015,NorthernNewEngland
41,2015-03-15,1.9,5599.89,7.89,687.58,0.0,4904.42,4904.42,0.0,0.0,organic,2015,NorthernNewEngland
8,2015-11-01,1.8,3127.26,1849.9,18.78,0.0,1258.58,1258.58,0.0,0.0,organic,2015,Orlando
14,2015-09-20,2.08,3252.5,1870.05,47.91,0.0,1334.54,1334.54,0.0,0.0,organic,2015,Orlando
26,2015-06-28,1.87,2804.46,2068.27,79.52,0.0,656.67,656.67,0.0,0.0,organic,2015,Orlando
27,2015-06-21,1.89,2442.88,1841.47,79.35,0.0,522.06,490.0,32.06,0.0,organic,2015,Orlando
28,2015-06-14,1.86,3012.55,2115.25,67.3,0.0,830.0,830.0,0.0,0.0,organic,2015,Orlando
40,2015-03-22,1.77,3577.55,1876.49,81.06,0.0,1620.0,1620.0,0.0,0.0,organic,2015,Orlando
44,2015-02-22,1.76,2584.79,1346.61,31.51,0.0,1206.67,1206.67,0.0,0.0,organic,2015,Orlando
1,2015-12-20,1.83,6900.94,719.56,2853.84,522.0,2805.54,1195.09,1610.45,0.0,organic,2015,Philadelphia
20,2015-08-09,1.82,10066.22,7476.75,1473.42,0.0,1116.05,880.0,236.05,0.0,organic,2015,PhoenixTucson
38,2015-04-05,1.5,14328.05,10944.3,1290.72,0.0,2093.03,1812.94,280.09,0.0,organic,2015,PhoenixTucson
1,2015-12-20,1.55,679.51,234.43,31.59,0.0,413.49,287.87,125.62,0.0,organic,2015,Pittsburgh
8,2015-11-01,1.46,1383.12,399.03,57.98,0.0,926.11,694.95,231.16,0.0,organic,2015,Pittsburgh
9,2015-10-25,1.47,1973.01,594.36,27.33,0.0,1351.32,1328.55,22.77,0.0,organic,2015,Pittsburgh
15,2015-09-13,1.47,1390.96,529.81,46.29,0.0,814.86,631.97,182.89,0.0,organic,2015,Pittsburgh
30,2015-05-31,1.51,2154.53,839.69,30.05,0.0,1284.79,1106.72,178.07,0.0,organic,2015,Pittsburgh
33,2015-05-10,1.49,2295.39,844.96,42.74,0.0,1407.69,1220.47,187.22,0.0,organic,2015,Pittsburgh
34,2015-05-03,1.49,1889.99,624.2,39.22,0.0,1226.57,995.08,231.49,0.0,organic,2015,Pittsburgh
48,2015-01-25,1.7,1441.14,598.03,91.36,0.0,751.75,559.41,192.34,0.0,organic,2015,Pittsburgh
4,2015-11-29,1.82,23344.7,3959.16,12315.78,28.42,7041.34,4404.5,2636.84,0.0,organic,2015,Plains
6,2015-11-15,1.68,30958.65,4190.97,14235.26,26.27,12506.15,7356.62,5149.53,0.0,organic,2015,Plains
13,2015-09-27,1.85,28183.63,2948.96,14238.72,19.35,10976.6,8593.72,2382.88,0.0,organic,2015,Plains
32,2015-05-17,1.93,30302.51,4649.22,17148.75,48.82,8455.72,6285.96,2169.76,0.0,organic,2015,Plains
49,2015-01-18,1.8,29669.53,6340.18,13476.2,34.56,9818.59,8577.16,1241.43,0.0,organic,2015,Plains
14,2015-09-20,1.76,18014.56,2052.48,9055.35,0.0,6906.73,0.0,6906.73,0.0,organic,2015,Portland
17,2015-08-30,1.37,50198.43,3242.25,35409.64,0.0,11546.54,0.0,11546.54,0.0,organic,2015,Portland
27,2015-06-21,1.53,32394.98,8095.22,23586.71,13.35,699.7,0.0,699.7,0.0,organic,2015,Portland
28,2015-06-14,1.91,24034.25,8491.5,14130.91,15.03,1396.81,0.0,1396.81,0.0,organic,2015,Portland
33,2015-05-10,1.64,26757.91,9687.42,13297.52,0.0,3772.97,0.0,3772.97,0.0,organic,2015,Portland
39,2015-03-29,1.45,59406.24,9134.72,45312.41,3.14,4955.97,3.06,4952.91,0.0,organic,2015,Portland
42,2015-03-08,1.45,60658.97,15501.22,44127.27,10.85,1019.63,0.0,1019.63,0.0,organic,2015,Portland
43,2015-03-01,1.32,30280.67,17519.03,12225.23,35.68,500.73,0.0,500.73,0.0,organic,2015,Portland
49,2015-01-18,1.24,51904.44,11894.56,30078.32,4.7,9926.86,303.33,9623.53,0.0,organic,2015,Portland
0,2015-12-27,1.74,3905.44,256.26,1936.8,437.05,1275.33,1116.34,158.99,0.0,organic,2015,RaleighGreensboro
8,2015-11-01,1.65,5676.99,77.02,2249.16,707.61,2643.2,2156.74,486.46,0.0,organic,2015,RaleighGreensboro
11,2015-10-11,1.59,6683.43,42.36,2450.97,861.5,3328.6,2405.52,923.08,0.0,organic,2015,RaleighGreensboro
18,2015-08-23,1.92,6846.72,88.77,3262.67,891.22,2604.06,2335.43,268.63,0.0,organic,2015,RaleighGreensboro
21,2015-08-02,1.86,6466.04,88.22,3021.26,690.11,2666.45,2588.48,77.97,0.0,organic,2015,RaleighGreensboro
28,2015-06-14,1.75,6913.18,203.17,2924.84,1010.38,2774.79,2179.92,594.87,0.0,organic,2015,RaleighGreensboro
46,2015-02-08,1.73,5749.75,56.66,2117.25,855.4,2720.44,2635.69,84.75,0.0,organic,2015,RaleighGreensboro
0,2015-12-27,1.53,4116.38,59.01,1910.71,233.68,1912.98,1292.73,620.25,0.0,organic,2015,RichmondNorfolk
4,2015-11-29,1.68,2729.66,45.91,1463.34,180.4,1040.01,773.34,266.67,0.0,organic,2015,RichmondNorfolk
21,2015-08-02,1.7,5359.81,93.71,4051.34,383.27,831.49,703.33,128.16,0.0,organic,2015,RichmondNorfolk
42,2015-03-08,1.57,5746.55,131.38,2471.16,488.5,2655.51,2553.33,102.18,0.0,organic,2015,RichmondNorfolk
1,2015-12-20,1.59,3569.54,47.01,3008.82,0.0,513.71,495.93,17.78,0.0,organic,2015,Roanoke
22,2015-07-26,1.34,7695.34,115.02,4828.27,0.0,2752.05,53.33,2698.72,0.0,organic,2015,Roanoke
38,2015-04-05,1.42,6849.71,92.13,5159.16,0.0,1598.42,953.33,645.09,0.0,organic,2015,Roanoke
39,2015-03-29,1.51,6479.15,125.9,5301.46,0.0,1051.79,956.67,95.12,0.0,organic,2015,Roanoke
4,2015-11-29,2.04,4643.81,872.55,3592.5,0.0,178.76,112.09,66.67,0.0,organic,2015,Sacramento
7,2015-11-08,1.8,5951.51,1335.02,4090.76,0.0,525.73,247.95,277.78,0.0,organic,2015,Sacramento
26,2015-06-28,1.84,9219.97,4916.07,4050.11,0.0,253.79,253.79,0.0,0.0,organic,2015,Sacramento
29,2015-06-07,1.85,9557.56,4934.71,4500.75,0.0,122.1,122.1,0.0,0.0,organic,2015,Sacramento
5,2015-11-22,1.85,7438.22,1689.0,5341.01,0.0,408.21,397.37,10.84,0.0,organic,2015,SanDiego
19,2015-08-16,1.82,9064.11,2762.8,5555.73,0.0,745.58,745.58,0.0,0.0,organic,2015,SanDiego
25,2015-07-05,1.55,16352.08,3011.64,12801.71,0.0,538.73,538.73,0.0,0.0,organic,2015,SanDiego
39,2015-03-29,1.53,8962.77,3207.2,5150.91,0.0,604.66,604.66,0.0,0.0,organic,2015,SanDiego
6,2015-11-15,2.02,17078.8,1082.9,15979.71,0.0,16.19,16.19,0.0,0.0,organic,2015,SanFrancisco
35,2015-04-26,1.52,31950.47,22964.23,8946.0,0.0,40.24,40.24,0.0,0.0,organic,2015,SanFrancisco
51,2015-01-04,1.18,22630.58,13175.57,9028.34,0.0,426.67,426.67,0.0,0.0,organic,2015,SanFrancisco
6,2015-11-15,1.5,27437.74,2049.35,11965.96,17.31,13405.12,290.22,13114.9,0.0,organic,2015,Seattle
36,2015-04-19,1.76,36734.87,9788.52,24647.6,72.91,2225.84,0.0,2225.84,0.0,organic,2015,Seattle
41,2015-03-15,1.8,26717.98,8978.82,17520.57,15.16,203.43,0.0,203.43,0.0,organic,2015,Seattle
1,2015-12-20,1.77,3240.71,572.06,1280.97,344.25,1043.43,1033.02,10.41,0.0,organic,2015,SouthCarolina
8,2015-11-01,1.75,4052.15,506.15,1292.31,526.49,1727.2,1626.03,101.17,0.0,organic,2015,SouthCarolina
20,2015-08-09,2.0,3813.54,610.36,1768.29,661.17,773.72,707.3,66.42,0.0,organic,2015,SouthCarolina
35,2015-04-26,2.02,3545.7,684.84,1269.42,485.55,1105.89,1022.68,83.21,0.0,organic,2015,SouthCarolina
41,2015-03-15,1.5,5224.18,516.14,2676.3,568.85,1462.89,823.33,639.56,0.0,organic,2015,SouthCarolina
51,2015-01-04,1.86,3351.76,355.79,754.78,439.19,1802.0,1768.67,33.33,0.0,organic,2015,SouthCarolina
2,2015-12-13,1.43,59392.62,22665.44,4692.95,0.0,32034.23,31725.74,308.49,0.0,organic,2015,SouthCentral
8,2015-11-01,1.51,57066.49,24717.23,4952.41,0.0,27396.85,26999.58,397.27,0.0,organic,2015,SouthCentral
22,2015-07-26,1.26,62027.52,47466.03,5752.63,0.0,8808.86,7114.14,1694.72,0.0,organic,2015,SouthCentral
23,2015-07-19,1.31,56107.03,41370.58,6317.71,0.0,8418.74,6211.9,2206.84,0.0,organic,2015,SouthCentral
37,2015-04-12,1.4,71697.82,42155.69,5686.47,36.67,23818.99,23576.67,242.32,0.0,organic,2015,SouthCentral
45,2015-02-15,1.39,77922.66,32655.36,7467.65,0.0,37799.65,37376.67,422.98,0.0,organic,2015,SouthCentral
46,2015-02-08,1.39,65372.85,28170.54,6886.82,0.0,30315.49,29646.67,668.82,0.0,organic,2015,SouthCentral
47,2015-02-01,1.28,64156.46,33408.72,10410.41,0.0,20337.33,19943.33,394.0,0.0,organic,2015,SouthCentral
6,2015-11-15,1.75,30790.79,11283.31,5218.44,591.33,13697.71,13393.92,303.79,0.0,organic,2015,Southeast
24,2015-07-12,1.72,37288.73,7724.96,6548.52,809.8,22205.45,18521.62,3683.83,0.0,organic,2015,Southeast
35,2015-04-26,1.7,33155.61,18578.82,7341.19,710.75,6524.85,6214.8,310.05,0.0,organic,2015,Southeast
0,2015-12-27,1.59,1723.36,41.54,1206.17,0.0,475.65,12.85,462.8,0.0,organic,2015,Spokane
1,2015-12-20,1.56,1711.63,42.41,1048.06,0.0,621.16,0.0,621.16,0.0,organic,2015,Spokane
13,2015-09-27,1.91,1992.05,333.19,1381.73,0.0,277.13,0.0,277.13,0.0,organic,2015,Spokane
14,2015-09-20,2.13,1534.35,370.04,1127.78,0.0,36.53,0.0,36.53,0.0,organic,2015,Spokane
4,2015-11-29,1.58,3886.94,1748.75,1098.88,0.0,1039.31,33.33,1005.98,0.0,organic,2015,StLouis
7,2015-11-08,1.48,4963.92,1709.66,1279.12,194.73,1780.41,388.94,1391.47,0.0,organic,2015,StLouis
11,2015-10-11,1.57,4180.11,1197.54,1561.3,0.0,1421.27,76.67,1344.6,0.0,organic,2015,StLouis
22,2015-07-26,1.91,3005.89,2170.18,19.66,0.0,816.05,816.05,0.0,0.0,organic,2015,StLouis
19,2015-08-16,1.86,588.87,0.0,67.66,0.0,521.21,521.21,0.0,0.0,organic,2015,Syracuse
29,2015-06-07,1.77,2145.03,0.0,49.66,0.0,2095.37,2095.37,0.0,0.0,organic,2015,Syracuse
50,2015-01-11,1.66,762.15,1.24,195.51,0.0,565.4,565.4,0.0,0.0,organic,2015,Syracuse
0,2015-12-27,1.63,2161.84,874.75,17.54,0.0,1269.55,1216.67,52.88,0.0,organic,2015,Tampa
5,2015-11-22,1.78,1983.73,1113.29,63.41,0.0,807.03,797.03,10.0,0.0,organic,2015,Tampa
20,2015-08-09,1.5,1250.53,4.72,2.48,0.0,1243.33,1243.33,0.0,0.0,organic,2015,Tampa
24,2015-07-12,1.63,2377.5,306.52,3.61,0.0,2067.37,2067.37,0.0,0.0,organic,2015,Tampa
38,2015-04-05,1.72,1998.39,922.43,5.96,0.0,1070.0,1070.0,0.0,0.0,organic,2015,Tampa
8,2015-11-01,1.47,647789.17,113380.29,262559.59,6583.03,265266.26,139244.36,126021.9,0.0,organic,2015,TotalUS
11,2015-10-11,1.69,519892.67,93015.27,230653.61,4792.06,191431.73,101953.72,89478.01,0.0,organic,2015,TotalUS
26,2015-06-28,1.64,659947.03,192182.13,332739.27,5956.87,129068.76,80006.4,49062.36,0.0,organic,2015,TotalUS
1,2015-12-20,1.45,144120.63,30114.67,45111.21,38.63,68856.12,12937.47,55918.65,0.0,organic,2015,West
2,2015-12-13,1.16,228520.16,29083.18,68810.09,67.91,130558.98,28892.2,101666.78,0.0,organic,2015,West
45,2015-02-15,1.58,166334.97,60976.33,72229.53,104.93,33024.18,7284.44,25739.74,0.0,organic,2015,West
46,2015-02-08,1.4,246616.27,64858.54,116792.77,65.38,64899.58,17633.33,47266.25,0.0,organic,2015,West
5,2015-11-15,1.92,8175.94,1925.21,3271.43,16.72,2962.58,2946.66,15.92,0.0,organic,2015,WestTexNewMexico
13,2015-09-20,2.19,5023.44,896.41,2911.75,0.0,1215.28,1190.0,25.28,0.0,organic,2015,WestTexNewMexico
37,2015-04-05,1.8,9073.21,2827.97,3353.79,0.0,2891.45,2619.58,271.87,0.0,organic,2015,WestTexNewMexico
46,2015-02-01,1.77,7210.19,1634.42,3012.44,0.0,2563.33,2563.33,0.0,0.0,organic,2015,WestTexNewMexico
0,2016-12-25,1.93,1714.92,77.5,250.13,0.0,1387.29,1387.29,0.0,0.0,organic,2016,Albany
3,2016-12-04,1.97,1364.73,100.01,99.17,0.0,1165.55,1165.55,0.0,0.0,organic,2016,Albany
35,2016-04-24,1.77,2328.82,19.94,430.39,0.0,1878.49,1878.49,0.0,0.0,organic,2016,Albany
39,2016-03-27,1.65,1705.39,14.07,98.52,0.0,1592.8,1592.8,0.0,0.0,organic,2016,Albany
40,2016-03-20,1.76,1733.01,14.09,258.37,0.0,1460.55,1460.55,0.0,0.0,organic,2016,Albany
8,2016-10-30,2.25,7568.41,1126.99,5373.69,0.0,1067.73,0.0,1067.73,0.0,organic,2016,Atlanta
22,2016-07-24,1.91,11619.75,2682.63,6193.26,0.0,2743.86,1668.45,1075.41,0.0,organic,2016,Atlanta
25,2016-07-03,0.85,20324.1,2065.19,6670.1,0.0,11588.81,1465.71,10123.1,0.0,organic,2016,Atlanta
44,2016-02-21,1.74,5258.5,2034.56,2318.33,0.0,905.61,503.33,402.28,0.0,organic,2016,Atlanta
4,2016-11-27,2.17,12675.57,676.38,6554.56,239.91,5204.72,5195.78,8.94,0.0,organic,2016,BaltimoreWashington
5,2016-11-20,2.03,13147.71,639.47,6753.59,330.46,5424.19,5399.24,24.95,0.0,organic,2016,BaltimoreWashington
19,2016-08-14,1.76,16889.91,2206.71,10855.76,367.06,3460.38,3443.56,16.82,0.0,organic,2016,BaltimoreWashington
41,2016-03-13,1.54,19068.45,851.45,8994.0,281.67,8941.33,5005.66,3935.67,0.0,organic,2016,BaltimoreWashington
15,2016-09-11,1.29,3537.86,0.0,620.16,0.0,2917.7,1238.62,1679.08,0.0,organic,2016,Boise
19,2016-08-14,1.87,2142.35,2.53,1243.41,0.0,896.41,335.76,560.65,0.0,organic,2016,Boise
27,2016-06-19,1.05,8908.04,0.0,4079.79,0.0,4828.25,2003.1,2825.15,0.0,organic,2016,Boise
31,2016-05-22,1.43,2779.2,0.0,2320.42,0.0,458.78,390.0,68.78,0.0,organic,2016,Boise
34,2016-05-01,0.92,2440.13,0.0,496.28,0.0,1943.85,176.67,1767.18,0.0,organic,2016,Boise
37,2016-04-10,1.0,3469.2,2.6,1463.35,0.0,2003.25,240.0,1763.25,0.0,organic,2016,Boise
39,2016-03-27,1.41,2565.18,19.24,1333.95,0.0,1211.99,353.33,858.66,0.0,organic,2016,Boise
47,2016-01-31,1.24,1660.38,23.98,425.27,0.0,1211.13,223.33,987.8,0.0,organic,2016,Boise
2,2016-12-11,1.88,13714.62,22.64,1093.69,0.0,12598.29,12593.46,4.83,0.0,organic,2016,Boston
6,2016-11-13,1.59,9660.96,22.07,1133.09,0.0,8505.8,8505.8,0.0,0.0,organic,2016,Boston
7,2016-11-06,1.72,9755.42,62.71,1259.58,0.0,8433.13,8433.13,0.0,0.0,organic,2016,Boston
38,2016-04-03,1.73,12763.11,7.62,549.76,0.0,12205.73,10844.42,1361.31,0.0,organic,2016,Boston
50,2016-01-10,1.32,7751.94,65.96,766.46,1.2,6918.32,6918.32,0.0,0.0,organic,2016,Boston
29,2016-06-05,1.54,5859.34,53.71,464.99,0.0,5340.64,2677.92,2662.72,0.0,organic,2016,BuffaloRochester
30,2016-05-29,1.64,7055.5,33.37,1055.87,0.0,5966.26,1972.69,3993.57,0.0,organic,2016,BuffaloRochester
35,2016-04-24,1.55,6903.38,17.81,203.35,0.0,6682.22,3428.27,3253.95,0.0,organic,2016,BuffaloRochester
25,2016-07-03,1.58,209495.6,24660.35,110483.19,21.71,74330.35,72414.48,1915.87,0.0,organic,2016,California
37,2016-04-10,1.4,193519.09,16938.01,93768.59,0.0,82812.49,78412.84,4399.65,0.0,organic,2016,California
45,2016-02-14,1.47,158522.76,11345.11,87139.61,97.12,59940.92,48968.58,10972.34,0.0,organic,2016,California
50,2016-01-10,1.33,138580.98,17520.67,60382.97,0.0,60677.34,45417.9,15259.44,0.0,organic,2016,California
4,2016-11-27,2.03,6587.92,163.77,2762.34,514.03,3147.78,2766.84,380.94,0.0,organic,2016,Charlotte
8,2016-10-30,1.66,10446.48,160.0,4973.04,1171.38,4142.06,3748.17,393.89,0.0,organic,2016,Charlotte
16,2016-09-04,1.81,8582.19,205.09,4068.91,881.26,3426.93,3416.93,10.0,0.0,organic,2016,Charlotte
22,2016-07-24,1.62,8306.2,388.08,4288.98,1242.32,2386.82,2383.49,3.33,0.0,organic,2016,Charlotte
21,2016-07-31,2.11,28969.34,80.77,27361.91,0.0,1526.66,1526.66,0.0,0.0,organic,2016,Chicago
41,2016-03-13,1.5,29584.31,110.77,28997.72,0.0,475.82,475.82,0.0,0.0,organic,2016,Chicago
46,2016-02-07,1.6,31000.01,872.31,29897.7,0.0,230.0,230.0,0.0,0.0,organic,2016,Chicago
47,2016-01-31,1.61,28813.36,814.1,27719.26,0.0,280.0,280.0,0.0,0.0,organic,2016,Chicago
0,2016-12-25,1.73,6592.44,235.03,5062.95,0.0,1294.46,504.22,790.24,0.0,organic,2016,CincinnatiDayton
1,2016-12-18,0.82,17920.51,216.36,4930.87,0.0,12773.28,346.06,12427.22,0.0,organic,2016,CincinnatiDayton
2,2016-12-11,0.64,27489.35,268.89,4743.81,0.0,22476.65,698.22,21778.43,0.0,organic,2016,CincinnatiDayton
3,2016-12-04,1.07,15658.75,269.53,5925.9,0.0,9463.32,201.57,9261.75,0.0,organic,2016,CincinnatiDayton
11,2016-10-09,1.51,15218.52,562.56,9696.37,0.0,4959.59,625.18,4334.41,0.0,organic,2016,CincinnatiDayton
20,2016-08-07,1.09,22772.04,470.0,7721.78,0.0,14580.26,666.17,13914.09,0.0,organic,2016,CincinnatiDayton
21,2016-07-31,1.51,12919.17,554.23,8694.68,0.0,3670.26,1047.48,2622.78,0.0,organic,2016,CincinnatiDayton
24,2016-07-10,0.98,24427.23,481.08,11267.87,0.0,12678.28,862.31,11815.97,0.0,organic,2016,CincinnatiDayton
1,2016-12-18,1.64,4249.07,504.97,1858.48,0.0,1885.62,1254.08,631.54,0.0,organic,2016,Columbus
8,2016-10-30,1.8,5890.85,712.43,2810.91,0.0,2367.51,1769.32,598.19,0.0,organic,2016,Columbus
30,2016-05-29,1.39,7507.51,371.44,4348.79,54.16,2733.12,590.47,2142.65,0.0,organic,2016,Columbus
11,2016-10-09,1.25,28837.82,13182.39,267.34,0.0,15388.09,6930.0,8458.09,0.0,organic,2016,DallasFtWorth
14,2016-09-18,1.31,18329.37,7605.58,1010.05,0.0,9713.74,7228.44,2485.3,0.0,organic,2016,DallasFtWorth
29,2016-06-05,1.05,26357.74,9412.3,640.22,0.0,16305.22,13879.09,2426.13,0.0,organic,2016,DallasFtWorth
34,2016-05-01,1.09,21668.3,7176.13,965.49,0.0,13526.68,11158.19,2368.49,0.0,organic,2016,DallasFtWorth
14,2016-09-18,1.37,22036.49,10442.96,2216.61,5.8,9371.12,9071.01,300.11,0.0,organic,2016,Denver
42,2016-03-06,0.66,121329.26,10700.89,10988.09,59.64,99580.64,41656.67,57923.97,0.0,organic,2016,Denver
11,2016-10-09,0.91,27051.5,678.11,8511.22,0.0,17862.17,1015.23,16846.94,0.0,organic,2016,Detroit
28,2016-06-12,1.25,19250.46,822.13,8482.74,0.0,9945.59,1020.0,8925.59,0.0,organic,2016,Detroit
44,2016-02-21,1.31,10640.55,2285.14,5350.58,0.0,3004.83,389.62,2615.21,0.0,organic,2016,Detroit
1,2016-12-18,2.11,1181.37,37.91,873.33,0.0,270.13,223.33,46.8,0.0,organic,2016,GrandRapids
4,2016-11-27,2.08,979.74,58.63,714.71,0.0,206.4,150.56,55.84,0.0,organic,2016,GrandRapids
33,2016-05-08,1.56,1750.18,50.8,1364.24,0.0,335.14,335.14,0.0,0.0,organic,2016,GrandRapids
34,2016-05-01,1.36,2405.79,72.15,1721.41,0.0,612.23,604.21,8.02,0.0,organic,2016,GrandRapids
36,2016-04-17,1.57,1620.45,102.47,788.49,0.0,729.49,720.0,9.49,0.0,organic,2016,GrandRapids
37,2016-04-10,1.34,1690.4,62.14,1118.45,0.0,509.81,480.0,29.81,0.0,organic,2016,GrandRapids
47,2016-01-31,1.54,2267.22,1297.07,733.48,0.0,236.67,236.67,0.0,0.0,organic,2016,GrandRapids
2,2016-12-11,1.1,167640.67,2755.84,77907.93,0.0,86976.9,22634.41,64342.49,0.0,organic,2016,GreatLakes
4,2016-11-27,1.49,96160.23,2651.36,39519.51,0.0,53989.36,23247.88,30741.48,0.0,organic,2016,GreatLakes
18,2016-08-21,1.65,119045.99,6118.03,69626.28,41.27,43260.41,18251.44,25008.97,0.0,organic,2016,GreatLakes
22,2016-07-24,1.67,112800.57,5835.96,65676.84,11.15,41276.62,23564.35,17712.27,0.0,organic,2016,GreatLakes
23,2016-07-17,1.33,139949.09,5230.59,67804.19,1.59,66912.72,16340.21,50572.51,0.0,organic,2016,GreatLakes
27,2016-06-19,1.23,160564.92,4587.03,89031.53,140.23,66806.13,17993.87,48812.26,0.0,organic,2016,GreatLakes
